"Monster ID","Monster","Data ID","Reward Type ID","Reward Type","Parts Index","Rank","Item","Number","Probability"
"EM0008_00_0","Yian Kut-Ku",506,"RW004","Target Rewards",-1,"HIGH","Bird Wyvern Gem",1,0.03
"EM0008_00_0","Yian Kut-Ku",507,"RW004","Target Rewards",-1,"HIGH","Bird Wyvern Gem",1,0.03
"EM0008_00_0","Yian Kut-Ku",600,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone Shard",1,0.5
"EM0008_00_0","Yian Kut-Ku",601,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone (S)",1,0.35
"EM0008_00_0","Yian Kut-Ku",602,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone",1,0.15
"EM0009_00_0","Gypceros",100,"RW000","Carving",-1,"HIGH","Rubbery Hide+",1,0.33
"EM0009_00_0","Gypceros",101,"RW000","Carving",-1,"HIGH","Gypceros Wing",1,0.27
"EM0009_00_0","Gypceros",102,"RW000","Carving",-1,"HIGH","Gypceros Tail",1,0.2
"EM0009_00_0","Gypceros",103,"RW000","Carving",-1,"HIGH","Gypceros Head",1,0.15
"EM0009_00_0","Gypceros",104,"RW000","Carving",-1,"HIGH","Bird Wyvern Gem",1,0.05
"EM0009_00_0","Gypceros",110,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Rubbery Hide+",1,0.4
"EM0009_00_0","Gypceros",111,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Dash Extract",1,0.3
"EM0009_00_0","Gypceros",112,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Toxin Sac",1,0.3
"EM0009_00_0","Gypceros",300,"RW005","Broken Part Rewards",0,"HIGH","Gypceros Head",1,0.7
"EM0009_00_0","Gypceros",301,"RW005","Broken Part Rewards",0,"HIGH","Novacrystal",1,0.3
"EM0009_00_0","Gypceros",400,"RW006","Wound Destroyed Reward",-1,"HIGH","Rubbery Hide+",1,0.45
"EM0009_00_0","Gypceros",401,"RW006","Wound Destroyed Reward",-1,"HIGH","Dash Extract",1,0.43
"EM0009_00_0","Gypceros",402,"RW006","Wound Destroyed Reward",-1,"HIGH","Novacrystal",1,0.12
"EM0009_00_0","Gypceros",500,"RW004","Target Rewards",-1,"HIGH","Gypceros Certificate S",1,0.08
"EM0009_00_0","Gypceros",500,"RW004","Target Rewards",-1,"HIGH","Rubbery Hide+",1,0.26
"EM0009_00_0","Gypceros",500,"RW004","Target Rewards",-1,"HIGH","Gypceros Tail",1,0.38
"EM0009_00_0","Gypceros",500,"RW004","Target Rewards",-1,"HIGH","Bird Wyvern Gem",1,1
"EM0009_00_0","Gypceros",501,"RW004","Target Rewards",-1,"HIGH","Rubbery Hide+",1,0.22
"EM0009_00_0","Gypceros",501,"RW004","Target Rewards",-1,"HIGH","Gypceros Wing",1,0.26
"EM0009_00_0","Gypceros",501,"RW004","Target Rewards",-1,"HIGH","Gypceros Head",1,0.3
"EM0009_00_0","Gypceros",502,"RW004","Target Rewards",-1,"HIGH","Gypceros Wing",1,0.22
"EM0009_00_0","Gypceros",502,"RW004","Target Rewards",-1,"HIGH","Gypceros Tail",1,0.15
"EM0009_00_0","Gypceros",502,"RW004","Target Rewards",-1,"HIGH","Toxin Sac",2,0.25
"EM0009_00_0","Gypceros",503,"RW004","Target Rewards",-1,"HIGH","Gypceros Tail",1,0.15
"EM0009_00_0","Gypceros",503,"RW004","Target Rewards",-1,"HIGH","Gypceros Head",1,0.1
"EM0009_00_0","Gypceros",503,"RW004","Target Rewards",-1,"HIGH","Bird Wyvern Gem",1,0.07
"EM0009_00_0","Gypceros",504,"RW004","Target Rewards",-1,"HIGH","Gypceros Head",1,0.1
"EM0009_00_0","Gypceros",504,"RW004","Target Rewards",-1,"HIGH","Toxin Sac",1,0.2
"EM0009_00_0","Gypceros",505,"RW004","Target Rewards",-1,"HIGH","Toxin Sac",1,0.2
"EM0009_00_0","Gypceros",505,"RW004","Target Rewards",-1,"HIGH","Bird Wyvern Gem",1,0.03
"EM0009_00_0","Gypceros",506,"RW004","Target Rewards",-1,"HIGH","Bird Wyvern Gem",1,0.03
"EM0009_00_0","Gypceros",600,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone Shard",1,0.5
"EM0009_00_0","Gypceros",601,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone (S)",1,0.35
"EM0009_00_0","Gypceros",602,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone",1,0.15
"EM0021_00_0","Congalala",100,"RW000","Carving",-1,"LOW","Congalala Pelt",1,0.35
"EM0021_00_0","Congalala",101,"RW000","Carving",-1,"LOW","Congalala Fang",1,0.3
"EM0021_00_0","Congalala",102,"RW000","Carving",-1,"LOW","Congalala Claw",1,0.2
"EM0021_00_0","Congalala",103,"RW000","Carving",-1,"LOW","Vibrant Pelt",1,0.15
"EM0021_00_0","Congalala",110,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Congalala Pelt",1,0.4
"EM0021_00_0","Congalala",111,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Congalala Fang",1,0.3
"EM0021_00_0","Congalala",112,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Brute Bone",1,0.3
"EM0021_00_0","Congalala",300,"RW005","Broken Part Rewards",0,"LOW","Vibrant Pelt",1,1
"EM0021_00_0","Congalala",310,"RW005","Broken Part Rewards",1,"LOW","Congalala Claw",1,1
"EM0021_00_0","Congalala",320,"RW005","Broken Part Rewards",2,"LOW","Congalala Claw",1,1
"EM0021_00_0","Congalala",330,"RW005","Broken Part Rewards",3,"LOW","Congalala Pelt",1,1
"EM0021_00_0","Congalala",400,"RW006","Wound Destroyed Reward",-1,"LOW","Congalala Pelt",1,1
"EM0021_00_0","Congalala",500,"RW004","Target Rewards",-1,"LOW","Congalala Certificate",1,0.08
"EM0021_00_0","Congalala",501,"RW004","Target Rewards",-1,"LOW","Congalala Pelt",1,0.27
"EM0021_00_0","Congalala",502,"RW004","Target Rewards",-1,"LOW","Congalala Fang",1,0.27
"EM0021_00_0","Congalala",503,"RW004","Target Rewards",-1,"LOW","Congalala Claw",1,0.23
"EM0021_00_0","Congalala",504,"RW004","Target Rewards",-1,"LOW","Vibrant Pelt",1,0.15
"EM0021_00_0","Congalala",100,"RW000","Carving",-1,"HIGH","Congalala Pelt+",1,0.33
"EM0021_00_0","Congalala",101,"RW000","Carving",-1,"HIGH","Congalala Fang+",1,0.27
"EM0021_00_0","Congalala",102,"RW000","Carving",-1,"HIGH","Congalala Claw+",1,0.2
"EM0021_00_0","Congalala",103,"RW000","Carving",-1,"HIGH","Vibrant Pelt+",1,0.15
"EM0021_00_0","Congalala",104,"RW000","Carving",-1,"HIGH","Beast Gem",1,0.05
"EM0021_00_0","Congalala",110,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Congalala Pelt+",1,0.4
"EM0021_00_0","Congalala",111,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Congalala Fang+",1,0.3
"EM0021_00_0","Congalala",112,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Stoutbone",1,0.3
"EM0021_00_0","Congalala",300,"RW005","Broken Part Rewards",0,"HIGH","Vibrant Pelt+",1,1
"EM0021_00_0","Congalala",310,"RW005","Broken Part Rewards",1,"HIGH","Congalala Claw+",1,1
"EM0021_00_0","Congalala",320,"RW005","Broken Part Rewards",2,"HIGH","Congalala Claw+",1,1
"EM0021_00_0","Congalala",330,"RW005","Broken Part Rewards",3,"HIGH","Congalala Pelt+",1,1
"EM0021_00_0","Congalala",400,"RW006","Wound Destroyed Reward",-1,"HIGH","Congalala Pelt+",1,1
"EM0021_00_0","Congalala",500,"RW004","Target Rewards",-1,"HIGH","Congalala Certificate S",1,0.08
"EM0021_00_0","Congalala",500,"RW004","Target Rewards",-1,"HIGH","Congalala Pelt+",1,0.31
"EM0021_00_0","Congalala",500,"RW004","Target Rewards",-1,"HIGH","Congalala Claw+",1,0.54
"EM0021_00_0","Congalala",500,"RW004","Target Rewards",-1,"HIGH","Beast Gem",1,1
"EM0021_00_0","Congalala",501,"RW004","Target Rewards",-1,"HIGH","Congalala Pelt+",1,0.27
"EM0021_00_0","Congalala",501,"RW004","Target Rewards",-1,"HIGH","Congalala Fang+",1,0.31
"EM0021_00_0","Congalala",501,"RW004","Target Rewards",-1,"HIGH","Vibrant Pelt+",1,0.39
"EM0021_00_0","Congalala",502,"RW004","Target Rewards",-1,"HIGH","Congalala Fang+",1,0.27
"EM0021_00_0","Congalala",502,"RW004","Target Rewards",-1,"HIGH","Congalala Claw+",1,0.2
"EM0021_00_0","Congalala",502,"RW004","Target Rewards",-1,"HIGH","Beast Gem",1,0.07
"EM0021_00_0","Congalala",503,"RW004","Target Rewards",-1,"HIGH","Congalala Claw+",1,0.2
"EM0021_00_0","Congalala",503,"RW004","Target Rewards",-1,"HIGH","Vibrant Pelt+",1,0.15
"EM0021_00_0","Congalala",504,"RW004","Target Rewards",-1,"HIGH","Vibrant Pelt+",1,0.15
"EM0021_00_0","Congalala",504,"RW004","Target Rewards",-1,"HIGH","Beast Gem",1,0.03
"EM0021_00_0","Congalala",505,"RW004","Target Rewards",-1,"","","",""
"EM0021_00_0","Congalala",505,"RW004","Target Rewards",-1,"HIGH","Beast Gem",1,0.03
"EM0021_00_0","Congalala",600,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone Shard",1,0.5
"EM0021_00_0","Congalala",601,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone (S)",1,0.35
"EM0021_00_0","Congalala",602,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone",1,0.15
"EM0022_00_0","Blangonga",100,"RW000","Carving",-1,"HIGH","Blangonga Pelt+",1,0.33
"EM0022_00_0","Blangonga",101,"RW000","Carving",-1,"HIGH","Blangonga Whisker",1,0.27
"EM0022_00_0","Blangonga",102,"RW000","Carving",-1,"HIGH","Blangonga Fang+",1,0.2
"EM0022_00_0","Blangonga",103,"RW000","Carving",-1,"HIGH","Blangonga Tail",1,0.15
"EM0022_00_0","Blangonga",104,"RW000","Carving",-1,"HIGH","Beast Gem",1,0.05
"EM0022_00_0","Blangonga",110,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Blangonga Pelt+",1,0.4
"EM0022_00_0","Blangonga",111,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Blangonga Whisker",1,0.3
"EM0022_00_0","Blangonga",112,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Great Stoutbone",1,0.3
"EM0022_00_0","Blangonga",300,"RW005","Broken Part Rewards",0,"HIGH","Blangonga Fang+",1,1
"EM0022_00_0","Blangonga",305,"RW005","Broken Part Rewards",1,"HIGH","Blangonga Fang+",1,1
"EM0022_00_0","Blangonga",310,"RW005","Broken Part Rewards",2,"HIGH","Blangonga Tail",1,1
"EM0022_00_0","Blangonga",400,"RW006","Wound Destroyed Reward",-1,"HIGH","Blangonga Pelt+",1,1
"EM0022_00_0","Blangonga",500,"RW004","Target Rewards",-1,"HIGH","Blangonga Certificate S",1,0.08
"EM0022_00_0","Blangonga",500,"RW004","Target Rewards",-1,"HIGH","Blangonga Pelt+",1,0.31
"EM0022_00_0","Blangonga",500,"RW004","Target Rewards",-1,"HIGH","Blangonga Fang+",1,0.54
"EM0022_00_0","Blangonga",500,"RW004","Target Rewards",-1,"HIGH","Beast Gem",1,1
"EM0022_00_0","Blangonga",501,"RW004","Target Rewards",-1,"HIGH","Blangonga Pelt+",1,0.27
"EM0022_00_0","Blangonga",501,"RW004","Target Rewards",-1,"HIGH","Blangonga Whisker",1,0.31
"EM0022_00_0","Blangonga",501,"RW004","Target Rewards",-1,"HIGH","Blangonga Tail",1,0.39
"EM0022_00_0","Blangonga",502,"RW004","Target Rewards",-1,"HIGH","Blangonga Whisker",1,0.27
"EM0022_00_0","Blangonga",502,"RW004","Target Rewards",-1,"HIGH","Blangonga Fang+",1,0.2
"EM0022_00_0","Blangonga",502,"RW004","Target Rewards",-1,"HIGH","Beast Gem",1,0.07
"EM0022_00_0","Blangonga",503,"RW004","Target Rewards",-1,"HIGH","Blangonga Fang+",1,0.2
"EM0022_00_0","Blangonga",503,"RW004","Target Rewards",-1,"HIGH","Blangonga Tail",1,0.15
"EM0022_00_0","Blangonga",504,"RW004","Target Rewards",-1,"HIGH","Blangonga Tail",1,0.15
"EM0022_00_0","Blangonga",504,"RW004","Target Rewards",-1,"HIGH","Beast Gem",1,0.03
"EM0022_00_0","Blangonga",505,"RW004","Target Rewards",-1,"HIGH","Beast Gem",1,0.03
"EM0022_00_0","Blangonga",600,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone (S)",1,0.45
"EM0022_00_0","Blangonga",601,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone",1,0.35
"EM0022_00_0","Blangonga",602,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone (L)",1,0.2
"EM0070_00_0","Nerscylla",100,"RW000","Carving",-1,"LOW","Nerscylla Shell",1,0.35
"EM0070_00_0","Nerscylla",101,"RW000","Carving",-1,"LOW","Nerscylla Chelicera",1,0.3
"EM0070_00_0","Nerscylla",102,"RW000","Carving",-1,"LOW","Nerscylla Claw",1,0.2
"EM0070_00_0","Nerscylla",103,"RW000","Carving",-1,"LOW","Nerscylla Spike",1,0.15
"EM0070_00_0","Nerscylla",110,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Nerscylla Shell",1,0.4
"EM0070_00_0","Nerscylla",111,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Nerscylla Chelicera",1,0.3
"EM0070_00_0","Nerscylla",112,"RW008","Carving (Rotten Monster Carcass)",-1,"LOW","Sleep Sac",1,0.3
"EM0070_00_0","Nerscylla",220,"RW005","Broken Part Rewards",1,"LOW","Nerscylla Spike",1,1
"EM0070_00_0","Nerscylla",230,"RW005","Broken Part Rewards",2,"LOW","Rubbery Hide",1,1
"EM0070_00_0","Nerscylla",240,"RW005","Broken Part Rewards",3,"LOW","Nerscylla Claw",1,1
"EM0070_00_0","Nerscylla",300,"RW006","Wound Destroyed Reward",-1,"LOW","Nerscylla Shell",1,0.5
"EM0070_00_0","Nerscylla",301,"RW006","Wound Destroyed Reward",-1,"LOW","Rubbery Hide",1,0.38
"EM0070_00_0","Nerscylla",302,"RW006","Wound Destroyed Reward",-1,"LOW","Nerscylla Spike",1,0.12
"EM0070_00_0","Nerscylla",500,"RW004","Target Rewards",-1,"LOW","Nerscylla Certificate",1,0.08
"EM0070_00_0","Nerscylla",501,"RW004","Target Rewards",-1,"LOW","Nerscylla Shell",1,0.2
"EM0070_00_0","Nerscylla",502,"RW004","Target Rewards",-1,"LOW","Nerscylla Chelicera",1,0.2
"EM0070_00_0","Nerscylla",503,"RW004","Target Rewards",-1,"LOW","Nerscylla Claw",1,0.15
"EM0070_00_0","Nerscylla",504,"RW004","Target Rewards",-1,"LOW","Rubbery Hide",1,0.08
"EM0070_00_0","Nerscylla",505,"RW004","Target Rewards",-1,"LOW","Nerscylla Spike",1,0.08
"EM0070_00_0","Nerscylla",506,"RW004","Target Rewards",-1,"LOW","Sleep Sac",1,0.21
"EM0070_00_0","Nerscylla",100,"RW000","Carving",-1,"HIGH","Nerscylla Carapace",1,0.35
"EM0070_00_0","Nerscylla",101,"RW000","Carving",-1,"HIGH","Nerscylla Shear",1,0.3
"EM0070_00_0","Nerscylla",102,"RW000","Carving",-1,"HIGH","Nerscylla Claw+",1,0.2
"EM0070_00_0","Nerscylla",103,"RW000","Carving",-1,"HIGH","Nerscylla Spike+",1,0.15
"EM0070_00_0","Nerscylla",110,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Nerscylla Carapace",1,0.4
"EM0070_00_0","Nerscylla",111,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Nerscylla Shear",1,0.3
"EM0070_00_0","Nerscylla",112,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Coma Sac",1,0.3
"EM0070_00_0","Nerscylla",220,"RW005","Broken Part Rewards",1,"HIGH","Nerscylla Spike+",1,1
"EM0070_00_0","Nerscylla",230,"RW005","Broken Part Rewards",2,"HIGH","Rubbery Hide+",1,1
"EM0070_00_0","Nerscylla",240,"RW005","Broken Part Rewards",3,"HIGH","Nerscylla Claw+",1,1
"EM0070_00_0","Nerscylla",300,"RW006","Wound Destroyed Reward",-1,"HIGH","Nerscylla Carapace",1,0.63
"EM0070_00_0","Nerscylla",301,"RW006","Wound Destroyed Reward",-1,"HIGH","Nerscylla Spike+",1,0.25
"EM0070_00_0","Nerscylla",302,"RW006","Wound Destroyed Reward",-1,"HIGH","Rubbery Hide+",1,0.12
"EM0070_00_0","Nerscylla",500,"RW004","Target Rewards",-1,"HIGH","Nerscylla Certificate S",1,0.08
"EM0070_00_0","Nerscylla",500,"RW004","Target Rewards",-1,"HIGH","Nerscylla Carapace",1,0.23
"EM0070_00_0","Nerscylla",500,"RW004","Target Rewards",-1,"HIGH","Nerscylla Claw+",1,0.41
"EM0070_00_0","Nerscylla",500,"RW004","Target Rewards",-1,"HIGH","Nerscylla Spike+",3,1
"EM0070_00_0","Nerscylla",501,"RW004","Target Rewards",-1,"HIGH","Nerscylla Carapace",1,0.2
"EM0070_00_0","Nerscylla",501,"RW004","Target Rewards",-1,"HIGH","Nerscylla Shear",1,0.23
"EM0070_00_0","Nerscylla",501,"RW004","Target Rewards",-1,"HIGH","Nerscylla Spike+",1,0.33
"EM0070_00_0","Nerscylla",502,"RW004","Target Rewards",-1,"HIGH","Nerscylla Shear",1,0.2
"EM0070_00_0","Nerscylla",502,"RW004","Target Rewards",-1,"HIGH","Nerscylla Claw+",1,0.18
"EM0070_00_0","Nerscylla",502,"RW004","Target Rewards",-1,"HIGH","Coma Sac",2,0.26
"EM0070_00_0","Nerscylla",503,"RW004","Target Rewards",-1,"HIGH","Nerscylla Claw+",1,0.15
"EM0070_00_0","Nerscylla",503,"RW004","Target Rewards",-1,"HIGH","Nerscylla Spike+",1,0.11
"EM0070_00_0","Nerscylla",504,"RW004","Target Rewards",-1,"HIGH","Rubbery Hide+",1,0.08
"EM0070_00_0","Nerscylla",504,"RW004","Target Rewards",-1,"HIGH","Coma Sac",1,0.25
"EM0070_00_0","Nerscylla",505,"RW004","Target Rewards",-1,"HIGH","Nerscylla Spike+",1,0.08
"EM0070_00_0","Nerscylla",506,"RW004","Target Rewards",-1,"HIGH","Coma Sac",1,0.21
"EM0070_00_0","Nerscylla",600,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone (S)",1,0.65
"EM0070_00_0","Nerscylla",601,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone",1,0.35
"EM0071_00_0","Gore Magala",100,"RW000","Carving",-1,"HIGH","Gore Magala Scale+",1,0.24
"EM0071_00_0","Gore Magala",101,"RW000","Carving",-1,"HIGH","Gore Magala Carapace",1,0.21
"EM0071_00_0","Gore Magala",102,"RW000","Carving",-1,"HIGH","Gore Magala Ripclaw+",1,0.16
"EM0071_00_0","Gore Magala",103,"RW000","Carving",-1,"HIGH","Gore Magala Wing+",1,0.13
"EM0071_00_0","Gore Magala",104,"RW000","Carving",-1,"HIGH","Gore Magala Tail",1,0.11
"EM0071_00_0","Gore Magala",105,"RW000","Carving",-1,"HIGH","Gore Magala Feeler+",1,0.11
"EM0071_00_0","Gore Magala",106,"RW000","Carving",-1,"HIGH","Gore Magala Nyctgem",1,0.04
"EM0071_00_0","Gore Magala",110,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Gore Magala Scale+",1,0.4
"EM0071_00_0","Gore Magala",111,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Gore Magala Carapace",1,0.3
"EM0071_00_0","Gore Magala",112,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Frenzy Crystal",1,0.3
"EM0071_00_0","Gore Magala",200,"RW001","Carving (Severed Part)",-1,"HIGH","Gore Magala Tail",1,0.93
"EM0071_00_0","Gore Magala",201,"RW001","Carving (Severed Part)",-1,"HIGH","Gore Magala Nyctgem",1,0.07
"EM0071_00_0","Gore Magala",210,"RW012","Carving (Rotten Severed Part)",-1,"HIGH","Gore Magala Scale+",1,0.6
"EM0071_00_0","Gore Magala",211,"RW012","Carving (Rotten Severed Part)",-1,"HIGH","Gore Magala Tail",1,0.4
"EM0071_00_0","Gore Magala",220,"RW005","Broken Part Rewards",1,"HIGH","Gore Magala Feeler+",1,1
"EM0071_00_0","Gore Magala",230,"RW005","Broken Part Rewards",2,"HIGH","Gore Magala Wing+",1,1
"EM0071_00_0","Gore Magala",240,"RW005","Broken Part Rewards",3,"HIGH","Gore Magala Wing+",1,1
"EM0071_00_0","Gore Magala",300,"RW006","Wound Destroyed Reward",-1,"HIGH","Gore Magala Scale+",1,0.38
"EM0071_00_0","Gore Magala",301,"RW006","Wound Destroyed Reward",-1,"HIGH","Gore Magala Carapace",1,0.38
"EM0071_00_0","Gore Magala",302,"RW006","Wound Destroyed Reward",-1,"HIGH","Frenzy Crystal",1,0.24
"EM0071_00_0","Gore Magala",500,"RW004","Target Rewards",-1,"HIGH","Gore Magala Certificate S",1,0.08
"EM0071_00_0","Gore Magala",500,"RW004","Target Rewards",-1,"HIGH","Gore Magala Scale+",1,0.24
"EM0071_00_0","Gore Magala",500,"RW004","Target Rewards",-1,"HIGH","Gore Magala Ripclaw+",1,0.25
"EM0071_00_0","Gore Magala",500,"RW004","Target Rewards",-1,"HIGH","Gore Magala Nyctgem",1,1
"EM0071_00_0","Gore Magala",501,"RW004","Target Rewards",-1,"HIGH","Gore Magala Scale+",1,0.22
"EM0071_00_0","Gore Magala",501,"RW004","Target Rewards",-1,"HIGH","Gore Magala Carapace",1,0.24
"EM0071_00_0","Gore Magala",501,"RW004","Target Rewards",-1,"HIGH","Gore Magala Wing+",1,0.25
"EM0071_00_0","Gore Magala",502,"RW004","Target Rewards",-1,"HIGH","Gore Magala Carapace",1,0.22
"EM0071_00_0","Gore Magala",502,"RW004","Target Rewards",-1,"HIGH","Gore Magala Ripclaw+",1,0.22
"EM0071_00_0","Gore Magala",502,"RW004","Target Rewards",-1,"HIGH","Gore Magala Tail",1,0.18
"EM0071_00_0","Gore Magala",503,"RW004","Target Rewards",-1,"HIGH","Gore Magala Ripclaw+",1,0.21
"EM0071_00_0","Gore Magala",503,"RW004","Target Rewards",-1,"HIGH","Gore Magala Wing+",1,0.16
"EM0071_00_0","Gore Magala",503,"RW004","Target Rewards",-1,"HIGH","Gore Magala Feeler+",1,0.25
"EM0071_00_0","Gore Magala",504,"RW004","Target Rewards",-1,"HIGH","Gore Magala Wing+",1,0.13
"EM0071_00_0","Gore Magala",504,"RW004","Target Rewards",-1,"HIGH","Gore Magala Tail",1,0.11
"EM0071_00_0","Gore Magala",504,"RW004","Target Rewards",-1,"HIGH","Gore Magala Nyctgem",1,0.07
"EM0071_00_0","Gore Magala",505,"RW004","Target Rewards",-1,"HIGH","Gore Magala Tail",1,0.11
"EM0071_00_0","Gore Magala",505,"RW004","Target Rewards",-1,"HIGH","Gore Magala Nyctgem",1,0.03
"EM0071_00_0","Gore Magala",506,"RW004","Target Rewards",-1,"HIGH","Gore Magala Nyctgem",1,0.03
"EM0071_00_0","Gore Magala",600,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone",1,0.7
"EM0071_00_0","Gore Magala",601,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone (L)",1,0.23
"EM0071_00_0","Gore Magala",602,"RW015","Tempered Wound Destroyed Reward",-1,"HIGH","Wyverian Bloodstone Chunk",1,0.07
"EM0100_51_0","Guardian Fulgur Anjanath",100,"RW000","Carving",-1,"HIGH","Guardian Fulgur Scale+",1,0.3
"EM0100_51_0","Guardian Fulgur Anjanath",101,"RW000","Carving",-1,"HIGH","Guardian Fulgur Pelt+",1,0.23
"EM0100_51_0","Guardian Fulgur Anjanath",102,"RW000","Carving",-1,"HIGH","Guardian Fulgur Fang+",1,0.18
"EM0100_51_0","Guardian Fulgur Anjanath",103,"RW000","Carving",-1,"HIGH","Guardian Fulgur Nosebone+",1,0.13
"EM0100_51_0","Guardian Fulgur Anjanath",104,"RW000","Carving",-1,"HIGH","Guardian Fulgur Tail",1,0.11
"EM0100_51_0","Guardian Fulgur Anjanath",105,"RW000","Carving",-1,"HIGH","Guardian Fulgur Gem",1,0.05
"EM0100_51_0","Guardian Fulgur Anjanath",110,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Guardian Fulgur Scale+",1,0.4
"EM0100_51_0","Guardian Fulgur Anjanath",111,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Guardian Fulgur Pelt+",1,0.3
"EM0100_51_0","Guardian Fulgur Anjanath",112,"RW008","Carving (Rotten Monster Carcass)",-1,"HIGH","Thunder Sac",1,0.3
"EM0100_51_0","Guardian Fulgur Anjanath",120,"RW016","Carve (Crystalized Carcass)",-1,"HIGH","Cloudy Crystal",1,0.83
"EM0100_51_0","Guardian Fulgur Anjanath",121,"RW016","Carve (Crystalized Carcass)",-1,"HIGH","Coruscating Crystal",1,0.17
"EM0100_51_0","Guardian Fulgur Anjanath",200,"RW001","Carving (Severed Part)",-1,"HIGH","Guardian Fulgur Tail",1,0.93
"EM0100_51_0","Guardian Fulgur Anjanath",201,"RW001","Carving (Severed Part)",-1,"HIGH","Guardian Fulgur Gem",1,0.07
"EM0100_51_0","Guardian Fulgur Anjanath",210,"RW012","Carving (Rotten Severed Part)",-1,"HIGH","Guardian Fulgur Scale+",1,0.6
"EM0100_51_0","Guardian Fulgur Anjanath",211,"RW012","Carving (Rotten Severed Part)",-1,"HIGH","Guardian Fulgur Tail",1,0.4
"EM0100_51_0","Guardian Fulgur Anjanath",220,"RW005","Broken Part Rewards",0,"HIGH","Guardian Fulgur Fang+",2,0.3
"EM0100_51_0","Guardian Fulgur Anjanath",221,"RW005","Broken Part Rewards",0,"HIGH","Guardian Fulgur Nosebone+",1,0.7
"EM0100_51_0","Guardian Fulgur Anjanath",230,"RW005","Broken Part Rewards",1,"HIGH","Guardian Fulgur Scale+",1,1
"EM0100_51_0","Guardian Fulgur Anjanath",240,"RW005","Broken Part Rewards",2,"HIGH","Guardian Fulgur Scale+",1,1
"EM0100_51_0","Guardian Fulgur Anjanath",400,"RW006","Wound Destroyed Reward",-1,"HIGH","Guardian Fulgur Scale+",1,0.45
"EM0100_51_0","Guardian Fulgur Anjanath",401,"RW006","Wound Destroyed Reward",-1,"HIGH","Guardian Fulgur Pelt+",1,0.35
"EM0100_51_0","Guardian Fulgur Anjanath",402,"RW006","Wound Destroyed Reward",-1,"HIGH","Guardian Pelt+",1,0.12
"EM0100_51_0","Guardian Fulgur Anjanath",403,"RW006","Wound Destroyed Reward",-1,"HIGH","Guardian Blood+",1,0.08
"EM0100_51_0","Guardian Fulgur Anjanath",500,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Certificate S",1,0.08
"EM0100_51_0","Guardian Fulgur Anjanath",500,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Scale+",1,0.23
"EM0100_51_0","Guardian Fulgur Anjanath",500,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Fang+",1,0.33
"EM0100_51_0","Guardian Fulgur Anjanath",500,"RW004","Target Rewards",-1,"HIGH","Guardian Fulgur Gem",1,1
